,image,pred,actual,group,spurious,correct,caption
744,128.Seaside_Sparrow/Seaside_Sparrow_0046_120768.jpg,0,0,1,1,1,biological species is a common bird.
745,128.Seaside_Sparrow/Seaside_Sparrow_0021_120699.jpg,0,0,0,0,1,a bird in a tree.
746,128.Seaside_Sparrow/Seaside_Sparrow_0011_120820.jpg,0,0,0,0,1,a bird on a branch.
747,128.Seaside_Sparrow/Seaside_Sparrow_0044_119287.jpg,0,0,0,0,1,biological species in the grass.
748,129.Song_Sparrow/Song_Sparrow_0044_121931.jpg,0,0,1,1,1,biological species on the quayside.
749,129.Song_Sparrow/Song_Sparrow_0020_121490.jpg,0,0,1,1,1,a dog and a parrot on the beach.
750,129.Song_Sparrow/Song_Sparrow_0087_121062.jpg,0,0,0,0,1,biological species in the rain.
751,129.Song_Sparrow/Song_Sparrow_0040_121617.jpg,0,0,1,1,1,biological species in the garden.
752,129.Song_Sparrow/Song_Sparrow_0091_121651.jpg,0,0,0,0,1,"biological species , the bird of paradise."
753,129.Song_Sparrow/Song_Sparrow_0132_121153.jpg,0,0,0,0,1,biological species in the woods.
754,129.Song_Sparrow/Song_Sparrow_0077_121196.jpg,0,0,0,0,1,a family walks through the park.
755,130.Tree_Sparrow/Tree_Sparrow_0032_123489.jpg,0,0,0,0,1,biological species in a flower.
756,130.Tree_Sparrow/Tree_Sparrow_0022_123496.jpg,0,0,0,0,1,biological species in the wild.
757,130.Tree_Sparrow/Tree_Sparrow_0119_124114.jpg,0,0,1,1,1,biological species on a boat.
758,130.Tree_Sparrow/Tree_Sparrow_0057_123665.jpg,0,0,0,0,1,biological species perched on a branch.
759,130.Tree_Sparrow/Tree_Sparrow_0123_125324.jpg,0,0,0,0,1,biological species in the grass.
760,130.Tree_Sparrow/Tree_Sparrow_0034_123799.jpg,0,0,1,1,1,biological species on a ferry.
761,130.Tree_Sparrow/Tree_Sparrow_0108_124754.jpg,0,0,1,1,1,biological species in the sky.
762,131.Vesper_Sparrow/Vesper_Sparrow_0040_125441.jpg,0,0,1,1,1,biological species on a lake.
763,131.Vesper_Sparrow/Vesper_Sparrow_0041_125458.jpg,1,0,1,1,0,a pelican flies over the water.
764,131.Vesper_Sparrow/Vesper_Sparrow_0029_125498.jpg,0,0,0,0,1,biological species in the fall.
765,131.Vesper_Sparrow/Vesper_Sparrow_0013_109937.jpg,0,0,0,0,1,biological species on a tree.
766,131.Vesper_Sparrow/Vesper_Sparrow_0070_125555.jpg,1,0,1,1,0,a surfer gets barreled on a wave.
767,131.Vesper_Sparrow/Vesper_Sparrow_0007_125630.jpg,0,0,1,1,1,biological species in the water.
768,131.Vesper_Sparrow/Vesper_Sparrow_0094_125602.jpg,0,0,0,0,1,"person , a bird of paradise."
769,131.Vesper_Sparrow/Vesper_Sparrow_0080_125606.jpg,1,0,1,1,0,biological species in the water.
770,131.Vesper_Sparrow/Vesper_Sparrow_0057_125649.jpg,0,0,0,0,1,biological species in the forest.
771,131.Vesper_Sparrow/Vesper_Sparrow_0015_125653.jpg,0,0,1,1,1,a bird in a pond.
772,132.White_crowned_Sparrow/White_Crowned_Sparrow_0001_127115.jpg,0,0,0,0,1,biological species on the trail.
773,132.White_crowned_Sparrow/White_Crowned_Sparrow_0010_127651.jpg,0,0,1,1,1,biological species is a bird of prey.
774,132.White_crowned_Sparrow/White_Crowned_Sparrow_0100_126267.jpg,0,0,1,1,1,biological species on the beach.
775,132.White_crowned_Sparrow/White_Crowned_Sparrow_0119_126932.jpg,0,0,1,1,1,a fish in the sea.
776,133.White_throated_Sparrow/White_Throated_Sparrow_0118_129084.jpg,0,0,1,1,1,biological species in the surf.
777,133.White_throated_Sparrow/White_Throated_Sparrow_0015_129138.jpg,0,0,0,0,1,biological species on a tree.
778,133.White_throated_Sparrow/White_Throated_Sparrow_0016_129158.jpg,1,0,1,1,0,person with a fish on the beach.
779,133.White_throated_Sparrow/White_Throated_Sparrow_0108_129184.jpg,1,0,1,1,0,a bird in a sea of clouds.
780,133.White_throated_Sparrow/White_Throated_Sparrow_0125_128832.jpg,0,0,1,1,1,biological species on a post.
781,133.White_throated_Sparrow/White_Throated_Sparrow_0061_128902.jpg,0,0,0,0,1,biological species on a tree branch.
782,133.White_throated_Sparrow/White_Throated_Sparrow_0071_128915.jpg,0,0,1,1,1,biological species in a garden.
783,133.White_throated_Sparrow/White_Throated_Sparrow_0113_128936.jpg,0,0,1,1,1,biological species in the pond.
784,133.White_throated_Sparrow/White_Throated_Sparrow_0020_129007.jpg,0,0,0,0,1,a hammock in a forest.
785,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0006_129295.jpg,0,0,1,1,1,a bird stands on a pond.
786,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0077_129378.jpg,0,0,0,0,1,biological species in the forest.
787,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0024_129384.jpg,0,0,1,1,1,a bird in the sky.
788,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0096_129388.jpg,0,0,1,1,1,a crow on the beach.
789,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0075_129431.jpg,0,0,0,0,1,biological species in a tree.
790,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0034_129455.jpg,0,0,1,1,1,a penguin stands on a rock.
791,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0039_129469.jpg,0,0,1,1,1,a bird on a hill.
792,135.Bank_Swallow/Bank_Swallow_0064_129816.jpg,0,0,1,1,1,biological species on the shore.
793,135.Bank_Swallow/Bank_Swallow_0010_129592.jpg,0,0,1,1,1,biological species in the sky.
794,135.Bank_Swallow/Bank_Swallow_0069_129802.jpg,0,0,0,0,1,a bird on a branch.
795,135.Bank_Swallow/Bank_Swallow_0045_129483.jpg,0,0,1,1,1,biological species in the surf.
796,135.Bank_Swallow/Bank_Swallow_0058_129756.jpg,1,0,1,1,0,greeting card featuring the digital art by person.
797,135.Bank_Swallow/Bank_Swallow_0007_129514.jpg,0,0,0,0,1,biological species on a branch.
798,136.Barn_Swallow/Barn_Swallow_0026_132386.jpg,0,0,0,0,1,a bird with a long neck.
799,136.Barn_Swallow/Barn_Swallow_0075_130014.jpg,0,0,0,0,1,bird on a wire - photo sharing !.
800,136.Barn_Swallow/Barn_Swallow_0094_132154.jpg,0,0,0,0,1,a bird with a red beak.
801,136.Barn_Swallow/Barn_Swallow_0060_130110.jpg,1,0,1,1,0,"person and her husband , pictured with a seagull."
802,136.Barn_Swallow/Barn_Swallow_0021_130367.jpg,0,0,0,0,1,biological species - i saw this bird on the way to the beach.
803,136.Barn_Swallow/Barn_Swallow_0047_130016.jpg,0,0,0,0,1,biological species on a branch.
804,136.Barn_Swallow/Barn_Swallow_0078_130385.jpg,0,0,1,1,1,a bird on the beach.
805,136.Barn_Swallow/Barn_Swallow_0077_130707.jpg,0,0,0,0,1,birds in the garden - photo #.
806,136.Barn_Swallow/Barn_Swallow_0066_130214.jpg,0,0,0,0,1,biological species is a species of bird.
807,136.Barn_Swallow/Barn_Swallow_0064_132688.jpg,0,0,0,0,1,biological species - i saw one of these in the woods.
808,136.Barn_Swallow/Barn_Swallow_0035_131832.jpg,0,0,1,1,1,a blue and gold macaw in the water.
809,137.Cliff_Swallow/Cliff_Swallow_0092_132971.jpg,0,0,0,0,1,biological species is a bird of paradise.
810,137.Cliff_Swallow/Cliff_Swallow_0069_133521.jpg,0,0,1,1,1,birds in the sunset - photo #.
811,137.Cliff_Swallow/Cliff_Swallow_0054_133287.jpg,1,0,1,1,0,a bird in the sky.
812,137.Cliff_Swallow/Cliff_Swallow_0058_133060.jpg,1,0,1,1,0,"person , left , and person , right , board a boat."
813,137.Cliff_Swallow/Cliff_Swallow_0011_133033.jpg,0,0,0,0,1,biological species in the bamboo forest.
814,138.Tree_Swallow/Tree_Swallow_0076_137232.jpg,0,0,1,1,1,a bird in the water.
815,138.Tree_Swallow/Tree_Swallow_0067_136244.jpg,0,0,0,0,1,biological species on the way.
816,138.Tree_Swallow/Tree_Swallow_0109_135272.jpg,0,0,0,0,1,biological species in the wild.
817,138.Tree_Swallow/Tree_Swallow_0064_136322.jpg,0,0,0,0,1,a bird in the woods.
818,139.Scarlet_Tanager/Scarlet_Tanager_0089_138281.jpg,0,0,1,1,1,biological species in the pond.
819,139.Scarlet_Tanager/Scarlet_Tanager_0120_138344.jpg,0,0,1,1,1,"person , a native , feeds a bird with a spoon."
820,139.Scarlet_Tanager/Scarlet_Tanager_0017_138484.jpg,0,0,0,0,1,a panda in a bamboo forest.
821,139.Scarlet_Tanager/Scarlet_Tanager_0100_138006.jpg,0,0,1,1,1,a city is a popular spot for skiers and walkers.
822,139.Scarlet_Tanager/Scarlet_Tanager_0075_137602.jpg,0,0,1,1,1,biological species in the rain.
823,139.Scarlet_Tanager/Scarlet_Tanager_0077_137626.jpg,0,0,0,0,1,biological species in the rainforest.
824,139.Scarlet_Tanager/Scarlet_Tanager_0128_138711.jpg,0,0,0,0,1,biological species in the rainforest.
825,140.Summer_Tanager/Summer_Tanager_0013_140828.jpg,0,0,0,0,1,biological species on a tree stump.
826,140.Summer_Tanager/Summer_Tanager_0119_140617.jpg,1,0,1,1,0,a bird with a fish.
827,141.Artic_Tern/Artic_Tern_0080_140889.jpg,1,1,3,1,1,ducks and gulls are seen in the snow.
828,141.Artic_Tern/Artic_Tern_0073_143486.jpg,1,1,3,1,1,birds of the world - photo #.
829,141.Artic_Tern/Artic_Tern_0105_141098.jpg,1,1,3,1,1,biological species in the wild.
830,141.Artic_Tern/Artic_Tern_0099_141170.jpg,0,1,2,0,0,a bird with a fish.
831,141.Artic_Tern/Artic_Tern_0107_141181.jpg,0,1,2,0,0,a bird in a bamboo forest.
832,141.Artic_Tern/Artic_Tern_0052_143244.jpg,1,1,2,0,1,biological species is a species of bird.
833,142.Black_Tern/Black_Tern_0004_143881.jpg,0,1,2,0,0,the monkey in the tree.
834,142.Black_Tern/Black_Tern_0057_143884.jpg,0,1,2,0,0,biological species in the fall.
835,142.Black_Tern/Black_Tern_0080_144130.jpg,0,1,2,0,0,a tree growing out of a rock.
836,142.Black_Tern/Black_Tern_0066_144541.jpg,0,1,3,1,0,a bird on a dock.
837,142.Black_Tern/Black_Tern_0083_144083.jpg,1,1,3,1,1,biological species in the water.
838,143.Caspian_Tern/Caspian_Tern_0055_146014.jpg,1,1,3,1,1,the water feature is a popular attraction.
839,143.Caspian_Tern/Caspian_Tern_0029_147589.jpg,1,1,2,0,1,biological species in the wild.
840,143.Caspian_Tern/Caspian_Tern_0006_145594.jpg,0,1,2,0,0,person and i on the trail.
841,143.Caspian_Tern/Caspian_Tern_0116_145607.jpg,1,1,3,1,1,biological species in the morning.
842,143.Caspian_Tern/Caspian_Tern_0107_145639.jpg,1,1,3,1,1,biological species on the beach.
843,144.Common_Tern/Common_Tern_0019_149769.jpg,1,1,3,1,1,biological species in flight over the sea.
844,144.Common_Tern/Common_Tern_0067_149540.jpg,1,1,3,1,1,a boat with a crane.
845,144.Common_Tern/Common_Tern_0117_148944.jpg,1,1,3,1,1,a bird on the rocks.
846,144.Common_Tern/Common_Tern_0001_149721.jpg,1,1,3,1,1,"person and her son , playing with a seagull."
847,144.Common_Tern/Common_Tern_0113_147949.jpg,1,1,3,1,1,biological species in the water.
848,145.Elegant_Tern/Elegant_Tern_0034_45914.jpg,1,1,2,0,1,biological species in flight - i 'm not sure what kind of bird this is.
849,145.Elegant_Tern/Elegant_Tern_0063_150873.jpg,1,1,3,1,1,a bird in the sky.
850,145.Elegant_Tern/Elegant_Tern_0048_150693.jpg,1,1,3,1,1,a seagull flies over the water.
851,145.Elegant_Tern/Elegant_Tern_0103_150493.jpg,1,1,2,0,1,biological species in the wild.
852,145.Elegant_Tern/Elegant_Tern_0045_150752.jpg,1,1,3,1,1,biological species in the water.
853,145.Elegant_Tern/Elegant_Tern_0061_150524.jpg,1,1,2,0,1,biological species on the trail.
854,145.Elegant_Tern/Elegant_Tern_0014_150523.jpg,1,1,2,0,1,biological species in the snow.
855,146.Forsters_Tern/Forsters_Tern_0070_152107.jpg,1,1,2,0,1,biological species in the wild.
856,146.Forsters_Tern/Forsters_Tern_0053_152175.jpg,1,1,3,1,1,animal in the sky by person.
857,146.Forsters_Tern/Forsters_Tern_0127_150418.jpg,1,1,3,1,1,biological species in the pond.
858,146.Forsters_Tern/Forsters_Tern_0123_151789.jpg,1,1,2,0,1,greeting card featuring the photograph.
859,147.Least_Tern/Least_Tern_0088_152941.jpg,1,1,3,1,1,the dead bird was found on the railroad tracks.
860,147.Least_Tern/Least_Tern_0012_153871.jpg,1,1,2,0,1,biological species in a tree.
861,147.Least_Tern/Least_Tern_0092_153361.jpg,1,1,3,1,1,a seagull walks along the beach.
862,147.Least_Tern/Least_Tern_0082_154396.jpg,1,1,3,1,1,biological species in the sunset.
863,147.Least_Tern/Least_Tern_0048_153550.jpg,1,1,2,0,1,a bird flying over the mountains.
864,147.Least_Tern/Least_Tern_0050_153254.jpg,1,1,3,1,1,"person , competes in the men 's race."
865,147.Least_Tern/Least_Tern_0112_153074.jpg,1,1,3,1,1,a boy feeding a seagull.
866,148.Green_tailed_Towhee/Green_Tailed_Towhee_0074_154915.jpg,0,0,0,0,1,"biological species , a rare bird."
867,148.Green_tailed_Towhee/Green_Tailed_Towhee_0024_154855.jpg,0,0,1,1,1,person with a fish in his hand.
868,148.Green_tailed_Towhee/Green_Tailed_Towhee_0068_154783.jpg,0,0,0,0,1,a bird in a tree.
869,148.Green_tailed_Towhee/Green_Tailed_Towhee_0043_797430.jpg,0,0,0,0,1,a bird on a wire.
870,148.Green_tailed_Towhee/Green_Tailed_Towhee_0018_154825.jpg,1,0,1,1,0,a fish in the sunset.
871,148.Green_tailed_Towhee/Green_Tailed_Towhee_0071_154870.jpg,0,0,0,0,1,biological species in the nest.
872,148.Green_tailed_Towhee/Green_Tailed_Towhee_0066_797439.jpg,0,0,0,0,1,biological species on a wooden bridge.
873,149.Brown_Thrasher/Brown_Thrasher_0033_155156.jpg,0,0,0,0,1,dragonfly on a blade of grass.
874,149.Brown_Thrasher/Brown_Thrasher_0051_155344.jpg,0,0,1,1,1,a bird in a pond.
875,149.Brown_Thrasher/Brown_Thrasher_0079_155394.jpg,1,0,1,1,0,a bird in the sunset.
876,149.Brown_Thrasher/Brown_Thrasher_0106_155083.jpg,1,0,1,1,0,person with her dog on the shore.
877,150.Sage_Thrasher/Sage_Thrasher_0095_796446.jpg,0,0,0,0,1,biological species perched on a branch.
878,150.Sage_Thrasher/Sage_Thrasher_0045_155448.jpg,0,0,0,0,1,a bird in the morning sun.
879,150.Sage_Thrasher/Sage_Thrasher_0014_155541.jpg,0,0,1,1,1,biological species in the pond.
880,150.Sage_Thrasher/Sage_Thrasher_0052_155605.jpg,0,0,0,0,1,biological species in a tree.
881,150.Sage_Thrasher/Sage_Thrasher_0071_155642.jpg,0,0,0,0,1,biological species in the woods.
882,151.Black_capped_Vireo/Black_Capped_Vireo_0024_155905.jpg,0,0,1,1,1,biological species - the most beautiful bird in the world.
883,151.Black_capped_Vireo/Black_Capped_Vireo_0041_797452.jpg,0,0,0,0,1,a bird in the forest.
884,151.Black_capped_Vireo/Black_Capped_Vireo_0002_797466.jpg,1,0,1,1,0,a bird with a black head.
885,151.Black_capped_Vireo/Black_Capped_Vireo_0007_797481.jpg,0,0,1,1,1,biological species on a branch.
886,151.Black_capped_Vireo/Black_Capped_Vireo_0018_155868.jpg,0,0,0,0,1,biological species on a log.
887,151.Black_capped_Vireo/Black_Capped_Vireo_0047_155743.jpg,0,0,0,0,1,biological species on a tree.
888,152.Blue_headed_Vireo/Blue_Headed_Vireo_0054_156455.jpg,0,0,0,0,1,biological species in a tree.
889,152.Blue_headed_Vireo/Blue_Headed_Vireo_0026_156245.jpg,0,0,1,1,1,a bird on a lake.
890,152.Blue_headed_Vireo/Blue_Headed_Vireo_0055_156247.jpg,0,0,1,1,1,a bird on a dock.
891,152.Blue_headed_Vireo/Blue_Headed_Vireo_0034_156251.jpg,0,0,0,0,1,biological species in a bamboo forest.
892,152.Blue_headed_Vireo/Blue_Headed_Vireo_0095_156092.jpg,0,0,1,1,1,a pigeon on a pier.
893,152.Blue_headed_Vireo/Blue_Headed_Vireo_0097_156272.jpg,0,0,1,1,1,a flock of birds flying over the church.
894,152.Blue_headed_Vireo/Blue_Headed_Vireo_0011_156276.jpg,0,0,0,0,1,a bird with a baby.
895,152.Blue_headed_Vireo/Blue_Headed_Vireo_0031_156056.jpg,0,0,0,0,1,a bird in a tree.
896,152.Blue_headed_Vireo/Blue_Headed_Vireo_0089_156062.jpg,1,0,1,1,0,a yellow and black kite in the water.
897,152.Blue_headed_Vireo/Blue_Headed_Vireo_0023_156112.jpg,0,0,0,0,1,biological species in the morning.
898,153.Philadelphia_Vireo/Philadelphia_Vireo_0030_156533.jpg,0,0,0,0,1,biological species on a branch.
899,153.Philadelphia_Vireo/Philadelphia_Vireo_0068_794763.jpg,1,0,1,1,0,biological species on a rock.
900,153.Philadelphia_Vireo/Philadelphia_Vireo_0040_794764.jpg,0,0,1,1,1,a bird on the road.
901,153.Philadelphia_Vireo/Philadelphia_Vireo_0052_794774.jpg,0,0,0,0,1,biological species in the garden.
902,153.Philadelphia_Vireo/Philadelphia_Vireo_0007_156617.jpg,0,0,0,0,1,biological species on a branch.
903,154.Red_eyed_Vireo/Red_Eyed_Vireo_0131_156765.jpg,0,0,0,0,1,biological species in a tree.
904,154.Red_eyed_Vireo/Red_Eyed_Vireo_0073_156944.jpg,0,0,1,1,1,biological species in a pond.
905,154.Red_eyed_Vireo/Red_Eyed_Vireo_0006_157025.jpg,0,0,0,0,1,"biological species , a bird of paradise."
906,154.Red_eyed_Vireo/Red_Eyed_Vireo_0055_157096.jpg,0,0,0,0,1,biological species on a tree stump.
907,155.Warbling_Vireo/Warbling_Vireo_0118_158285.jpg,0,0,1,1,1,biological species on a lake.
908,155.Warbling_Vireo/Warbling_Vireo_0073_158315.jpg,0,0,1,1,1,biological species on a branch.
909,155.Warbling_Vireo/Warbling_Vireo_0070_158459.jpg,0,0,0,0,1,biological species in the garden.
910,155.Warbling_Vireo/Warbling_Vireo_0003_158484.jpg,0,0,1,1,1,"person , a student , shows off the satellite."
911,156.White_eyed_Vireo/White_Eyed_Vireo_0094_158894.jpg,0,0,1,1,1,biological species on a fence post.
912,156.White_eyed_Vireo/White_Eyed_Vireo_0030_159265.jpg,0,0,0,0,1,biological species on a fence.
913,156.White_eyed_Vireo/White_Eyed_Vireo_0029_159334.jpg,0,0,0,0,1,"a family of squirrels , photographed by person."
914,156.White_eyed_Vireo/White_Eyed_Vireo_0129_158823.jpg,0,0,0,0,1,biological species on a branch.
915,156.White_eyed_Vireo/White_Eyed_Vireo_0066_159477.jpg,0,0,1,1,1,a yellow parrot on a branch.
916,156.White_eyed_Vireo/White_Eyed_Vireo_0128_158993.jpg,0,0,0,0,1,biological species in the forest.
917,156.White_eyed_Vireo/White_Eyed_Vireo_0071_159072.jpg,0,0,1,1,1,biological species on a fishing boat.
918,156.White_eyed_Vireo/White_Eyed_Vireo_0125_159078.jpg,0,0,1,1,1,a bird on the fence.
919,156.White_eyed_Vireo/White_Eyed_Vireo_0033_159079.jpg,0,0,1,1,1,biological species on a post.
920,156.White_eyed_Vireo/White_Eyed_Vireo_0080_159087.jpg,0,0,0,0,1,biological species on a perch.
921,156.White_eyed_Vireo/White_Eyed_Vireo_0032_159145.jpg,0,0,0,0,1,biological species is a species of bird.
922,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0077_159581.jpg,0,0,1,1,1,a bird on the beach.
923,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0012_794977.jpg,0,0,0,0,1,biological species is a species of bird.
924,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0036_159595.jpg,1,0,0,0,0,biological species in the garden.
925,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0041_794998.jpg,1,0,1,1,0,"person and his son , fly a kite on the beach."
926,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0025_795009.jpg,0,0,0,0,1,biological species on a tree.
927,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0054_159635.jpg,0,0,1,1,1,biological species in flight over a canal.
928,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0084_159639.jpg,0,0,1,1,1,biological species on the rocks.
929,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0046_159668.jpg,0,0,0,0,1,biological species is a bird of paradise.
930,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0055_159740.jpg,0,0,0,0,1,biological species on a branch.
931,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0093_159764.jpg,0,0,1,1,1,biological species in the ice.
932,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0012_797171.jpg,0,0,0,0,1,biological species - i saw one of these in the woods.
933,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0011_159736.jpg,0,0,0,0,1,biological species in the rainforest.
934,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0020_159737.jpg,1,0,1,1,0,biological species on a pond.
935,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0079_159998.jpg,0,0,0,0,1,a bird in the woods.
936,159.Black_and_white_Warbler/Black_And_White_Warbler_0031_160773.jpg,0,0,1,1,1,a sailboat is seen in the surf.
937,159.Black_and_white_Warbler/Black_And_White_Warbler_0048_160287.jpg,0,0,1,1,1,a penguin on a rock.
938,159.Black_and_white_Warbler/Black_And_White_Warbler_0001_160352.jpg,0,0,0,0,1,"person , a bird of prey."
939,159.Black_and_white_Warbler/Black_And_White_Warbler_0117_160369.jpg,0,0,1,1,1,biological species in the water.
940,159.Black_and_white_Warbler/Black_And_White_Warbler_0080_160375.jpg,0,0,1,1,1,biological species on the beach.
941,159.Black_and_white_Warbler/Black_And_White_Warbler_0077_160440.jpg,0,0,1,1,1,biological species on a branch.
942,159.Black_and_white_Warbler/Black_And_White_Warbler_0035_160102.jpg,0,0,0,0,1,biological species on a tree.
943,159.Black_and_white_Warbler/Black_And_White_Warbler_0041_160639.jpg,0,0,0,0,1,biological species in the forest.
944,159.Black_and_white_Warbler/Black_And_White_Warbler_0021_160686.jpg,1,0,1,1,0,a helicopter flies over the ship.
945,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0004_161404.jpg,0,0,0,0,1,biological species - the most beautiful bird in the world.
946,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0081_161427.jpg,0,0,1,1,1,the bird is flying over the pond.
947,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0090_161507.jpg,0,0,1,1,1,person and the duckling by person.
948,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0133_161539.jpg,0,0,0,0,1,"a bird in flight , with a green background."
949,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0123_161542.jpg,0,0,0,0,1,biological species in the rainforest.
950,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0024_161619.jpg,0,0,0,0,1,biological species on a tree.
951,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0060_161644.jpg,1,0,1,1,0,biological species on a lake.
952,161.Blue_winged_Warbler/Blue_Winged_Warbler_0075_161844.jpg,0,0,0,0,1,a monkey in a tree.
953,161.Blue_winged_Warbler/Blue_Winged_Warbler_0054_161862.jpg,0,0,1,1,1,a bird on the rocks.
954,161.Blue_winged_Warbler/Blue_Winged_Warbler_0002_161890.jpg,0,0,0,0,1,biological species in the rain.
955,161.Blue_winged_Warbler/Blue_Winged_Warbler_0079_161909.jpg,0,0,0,0,1,biological species on a branch.
956,161.Blue_winged_Warbler/Blue_Winged_Warbler_0035_161741.jpg,0,0,0,0,1,biological species in the fall.
957,161.Blue_winged_Warbler/Blue_Winged_Warbler_0037_161999.jpg,0,0,0,0,1,biological species on a fence.
958,161.Blue_winged_Warbler/Blue_Winged_Warbler_0032_162029.jpg,0,0,0,0,1,biological species in the wild.
959,161.Blue_winged_Warbler/Blue_Winged_Warbler_0092_162044.jpg,0,0,0,0,1,a bird in the rainforest.
960,162.Canada_Warbler/Canada_Warbler_0021_162325.jpg,1,0,1,1,0,surfers surfing on a wave.
961,162.Canada_Warbler/Canada_Warbler_0076_162393.jpg,1,0,1,1,0,a bird flies over the water.
962,162.Canada_Warbler/Canada_Warbler_0113_162403.jpg,0,0,0,0,1,biological species in the forest.
963,162.Canada_Warbler/Canada_Warbler_0019_162409.jpg,0,0,0,0,1,biological species is a bird of paradise.
964,162.Canada_Warbler/Canada_Warbler_0120_162415.jpg,1,0,1,1,0,a yellow and black turtle sits on a rock.
965,162.Canada_Warbler/Canada_Warbler_0032_162229.jpg,0,0,1,1,1,a parrot on a beach.
966,163.Cape_May_Warbler/Cape_May_Warbler_0108_163108.jpg,1,0,1,1,0,biological species in the sunset.
967,163.Cape_May_Warbler/Cape_May_Warbler_0058_162948.jpg,0,0,0,0,1,a bird in the forest.
968,163.Cape_May_Warbler/Cape_May_Warbler_0005_163197.jpg,0,0,1,1,1,a fisherman tries to remove a fish from a pond.
969,163.Cape_May_Warbler/Cape_May_Warbler_0077_162979.jpg,0,0,0,0,1,biological species in the rain.
970,163.Cape_May_Warbler/Cape_May_Warbler_0069_162980.jpg,1,0,1,1,0,biological species in the morning.
971,163.Cape_May_Warbler/Cape_May_Warbler_0084_163132.jpg,0,0,0,0,1,"biological species , a bird of paradise."
972,164.Cerulean_Warbler/Cerulean_Warbler_0091_163331.jpg,0,0,0,0,1,biological species in a tree.
973,164.Cerulean_Warbler/Cerulean_Warbler_0047_797211.jpg,0,0,0,0,1,the world 's first autonomous flying car is due to be launched.
974,164.Cerulean_Warbler/Cerulean_Warbler_0038_797230.jpg,0,0,0,0,1,biological species in the forest.
975,164.Cerulean_Warbler/Cerulean_Warbler_0090_797195.jpg,0,0,1,1,1,"a bird in flight , with blue sky."
976,164.Cerulean_Warbler/Cerulean_Warbler_0072_163200.jpg,0,0,1,1,1,a bird on the beach.
977,164.Cerulean_Warbler/Cerulean_Warbler_0071_163201.jpg,0,0,0,0,1,biological species on a tree.
978,164.Cerulean_Warbler/Cerulean_Warbler_0020_163353.jpg,0,0,0,0,1,a butterfly in the garden.
979,164.Cerulean_Warbler/Cerulean_Warbler_0076_163294.jpg,0,0,0,0,1,a bird on a tree.
980,164.Cerulean_Warbler/Cerulean_Warbler_0003_163305.jpg,0,0,1,1,1,a man with a tattoo of a bird on his chest.
981,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0081_163854.jpg,0,0,1,1,1,a dead kite lies on the side of a boat.
982,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0110_164023.jpg,0,0,1,1,1,the bird of prey in the sunset.
983,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0041_163944.jpg,0,0,0,0,1,a bird in the forest.
984,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0126_164090.jpg,0,0,1,1,1,a surfer rides a wave.
985,166.Golden_winged_Warbler/Golden_Winged_Warbler_0069_164456.jpg,0,0,0,0,1,"the world 's most unusual plant , by person."
986,166.Golden_winged_Warbler/Golden_Winged_Warbler_0030_164462.jpg,0,0,1,1,1,a kite in the sky.
987,166.Golden_winged_Warbler/Golden_Winged_Warbler_0003_164469.jpg,0,0,0,0,1,a bird in the forest.
988,166.Golden_winged_Warbler/Golden_Winged_Warbler_0004_164470.jpg,0,0,0,0,1,biological species on the ground.
989,166.Golden_winged_Warbler/Golden_Winged_Warbler_0011_794812.jpg,0,0,1,1,1,biological species is a bird of paradise.
990,166.Golden_winged_Warbler/Golden_Winged_Warbler_0078_794827.jpg,0,0,0,0,1,biological species on a branch.
